smiles,4lde score
S(N(C(=O)OCCCC)C)N(C(=O)Oc1cc(C(C)C)ccc1)C,-8.4
ClC1=C(NCCc2ccc(OC)cc2)C(=O)N(CCc2ccccc2)C1=O,-9.8
O(C1(CCCCCCC1)C)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-9.6
S(CCC(=O)O)c1ccc(cc1)C,-7.2
Fc1c(C(=O)N2C/C(=N\C(=O)Nc3ccc(OC)cc3)/N(C2=O)c2ccc(OC)cc2)c(F)ccc1,5
O1CCN(Cc2cc3c(Nc4c(cc(CN5CCOCC5)cc4)C=C3)cc2)CC1,-9.3
S(CCC(C)(C)C)c1[nH]c2c(n(c(=O)n(c2=O)C)C)n1,-8.4
OC/C=C(/CC/C=C(\CCC=C(C)C)/C)\C,-7.7
O1C2C(Cc3c1cccc3)COc1c2cc(N)cc1,-9.9
Clc1c2OC(C(=O)c2c(OC)cc1OC)C(=O)C,-6.7
Clc1cc(OC)c(NC(=O)Nc2cc(ccc2)C(=O)O)cc1,-9.7
C1(CCCCC1)C/C=C/C,-6.6
Fc1cc2[nH]cc(c(=O)c2cc1)C(=O)O,-8.3
Clc1c(NC(=O)Nc2ccc(OCC)cc2)cccc1,-9.1
O(c1ccc(c2nc3nc[nH]c3c(n2)N)cc1)C,-8.6
O(c1cc(/C(=C\c2ccc(OC)cc2)/C(=O)NC)cc(OC)c1OC)C,-7
O=c1n(c(=O)nc2-c1nc1c(n2c2c(CC)cccc2)cccc1)C,-3
O1c2c(OC1)ccc(CNC(=O)NCC(=O)OCC)c2,-8.4
s1c(NC(=O)Nc2ccc(cc2)C(=O)OCC)nc(c1)C,-8.9
O1C(CC(=O)C(=C1)C(=O)OCC)(c1ccccc1)C,-8.4
[As](c1c(SC)cccc1)(C)C,-6.3
O(c1c2c(cc3c1c(OC(=O)C)ccc3)cc(cc2OC(=O)C)C)C(=O)C,-3.8
O(C(=O)C1=CN(C=CC1C#N)C)C,-6.4
OC1(C(CCC1)(C)C(=O)OC)c1ccccc1,-7.9
Brc1ccc(OC(=O)Nc2c([N+](=O)[O-])cc(cc2)C)cc1,-9.2
O(CC1CCN(C1)C)C(=O)C(O)(c1ccccc1)c1ccccc1,-8.4
O1C(CNC(=O)CC1C)C,-5.9
S(CC(=C1C(=O)CCCC1=O)O)c1ccc(cc1)C,-9.5
OCCC(c1ccccc1)C(=O)O,-7.4
OC(C(=O)c1ccccc1)(C)C,-7.5
OC1CC(n2c3ncnc(N)c3nc2)CCCC1,-8.2
s1c(C(NC2=NCCO2)CC)ccc1,-6.7
O(C(=O)c1ccc(N(N)C(C)C)cc1)CC,-7.5
O(C(=O)C(CC)CC)C(C)C,-5.7
O=C1CC(CC(=O)C1=C(O)CC)(C)C,-6.7
S(C(c1ccc(O)cc1)(c1ccccc1)c1ccccc1)CC(N)C(=O)O,-7.9
O1CC(N(C1)C(=O)NCC(=O)OCC)(C)C,-6.6
o1c(nc2c1nc[nH]c2=O)CC,-6.9
O(c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)c1nc2c(nc1c1ccccc1)cccc2,-9.5
Clc1c(N=C=S)cc(cc1)C(F)(F)F,-7.1
S(=O)(=O)(Nc1c(nc(nc1N)N)c1ccccc1)c1ccc(cc1)C,-7.9
s1c(C2C(=O)OC(OC2=O)(C)C)ccc1,-6.2
O=C(N)CCn1nc2c(c1)cccc2,-7.4
OC(C(C1CCCCC1)C(=O)O)C(CC)C,-7.4
O=C(NC(CCC(C)C)C)CC(=O)C,-6.7
S=c1[nH][nH]nc1C(=O)O,-5.7
OCC(NC(=O)c1ccccc1)Cc1ccccc1,-8.6
S1CC(OCC)N=C(c2c1cccc2)c1ccccc1,-8.2
FC(F)(F)c1c(C2N(C(=O)NC2=O)c2ccccc2)cccc1,-9.7
[O-][N+](=O)C(CCCC([N+](=O)[O-])(C)C)(C)C,-6.8
s1c2[nH]c(=O)n(c3ccc(OC)cc3)c(=O)c2nc1,-7.9
S(=O)(=O)(O)c1cc(NC(=O)C)c(O)c(N)c1,-8.6
OC1(c2c(C(=O)c3c1cccc3)cccc2)c1ccccc1,-8.9
Clc1cc(Nc2ncnc3n(ncc23)C)ccc1,-8.8
S(CCC(=O)O)/C=C\C(=O)OCC,-5.7
Clc1cc(C(c2ccccc2)C(=O)O)ccc1N,-9.4
n1nccc2c1cccc2N,-7.2
O1C(=NCC1)c1cc(OC)c(OC)c(OC)c1,-6.2
[O-][N+](=O)c1c2Cc3c(-c2cc([N+](=O)[O-])c1N(N=O)C)cccc3,-8.6
S(=O)(=O)(N(CC(=O)NC(CC(C)C)C(=O)O)Cc1ccccc1)C,-8.2
OC(CNC(=O)NC)CNC(=O)NC,-6.4
O(c1nc2c(c3c1cc1c(c3)cccc1)cccc2)CC,-8.8
OC1CC(NC1)C(=O)O,-5.6
s1c(nc(=S)nc1NC)c1ccccc1,-7.3
N(c1c2c(ccc1)cccc2)(CC)CC,-7.7
OC(C(O)C=C)C=C,-5.2
O=c1n(C2CC2)c(n[nH]1)C,-6.4
n1(ncc2c1nc(nc2N)C)c1ccc(cc1)C,-9
O1C(=NC(CC1C)(C)C)C1CCCC1,-8
Brc1ccc(S(=O)(=O)Nc2c(cc(Cl)cc2)C)cc1,-8.2
O=C(N(c1ccccc1)C(=O)c1ccccc1)Cc1ccccc1,-9.1
s1c(c2nc3c(nc2NCc2cc(OC)c(OC)c(OC)c2)cccc3)ccc1,-7.6
O(CC1(N(C(=O)N(C1=O)C)C)c1ccccc1)C,-7.7
O(c1c2c(c3c(c1O)cccc3)cccc2)C(=O)C,-7.9
S=C1N(CCC(=O)O)C(=O)CCN1,-6.6
OC(=O)c1n(ccc1)C,-5.5
S(C(=S)C1CCCC1=O)/C=C\C(=O)OC,-6.4
Clc1ccc(C(=O)c2cc(ccc2O)C)cc1,-10
O=NN1CCN(N=O)c2c1cccc2,-7.7
O(C(=O)C(N1C(=O)c2c(C1=O)cccc2)Cc1ccc([N+](=O)[O-])cc1)CC,-8.2
O(C1C2(CC(C1(C)C)CC2)C)C(=O)c1c(cccc1)C(=O)O,-9.3
O(C(=O)n1nc(N(C)C)c(n1)C)C,-6.2
s1c(nc(c1)CC#N)Cc1ccccc1,-7.7
ClC(Cl)(Cl)C(OP(=O)(OCC)c1ccccc1)C[N+](=O)[O-],-7.4
N1c2c(C(c3c1ccc(c3)C)(C)C)ccc(c2)C,-8.6
S(CCCCCCSC)C,-4.6
O=c1n(c2cc3c(cc2)cccc3)c(n[nH]1)CC,-9.5
OC1CC(CC=C1C)C(=C)C,-7
O=C1C(CCCCC1)c1c(OC)c(OC)c(OC)cc1,-6.9
S(=O)(=O)(Nc1nc(=O)n(CC)cc1)c1ccc(N)cc1,-8.9
Clc1c(OCC(=O)O)cc(Cl)c(Cl)c1,-6.8
s1c(c(n(c1=S)C)C)C(=O)OCC,-5.7
O=c1n2c(nc3c1cc1c(c3)cccc1)c(C(=O)NCCN(C)C)ccc2,-9.7
O=C(N(C)C)Nc1ccc(cc1)C#N,-7
Oc1ccc(Nc2nc(nc(c2)C)N)cc1,-8.2
O=C(C1C(C1)c1ccccc1)c1ccccc1,-8.5
Brc1c2c(c(CC(=O)O)cc1)cccc2,-8.3
O(c1cc(NC(=O)C)ccc1)CC=C,-6.9
n1(ncc2c1ncnc2Nc1ccc(cc1)C)c1ccccc1,-9.3
O1C(OCCC=C)CCCC1,-5.7
S=C(N(Cc1ccccc1)CCC#N)Nc1cc(ccc1)C(F)(F)F,-8.7
O(C(=O)C(=CN1CCc2c(C1)cccc2)C(=O)OCC)CC,-8
OC(=O)[C@@]1(C2CC(C1)CC2)C,-6.6
O(c1ccc(C(=C(CC(=O)O)C(=O)O)c2ccc(OC)cc2)cc1)C,-8.1
Clc1cc2c(NC(O)c3n(C2=O)ccc3)cc1,-7.9
ClC(Cl)(Cl)C(=O)OC1C(OC)(OC)CCCC1,-6
Oc1c(C(C)(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],-7.7
O=c1[nH]c(cc(n1)CN=O)CN=O,-6.9
S(C(C)(C)C)C(=O)CCC,-5.3
Clc1ccc(c2c(nc(nc2N)N)CCCCN)cc1,-8
O/N=C(\c1cc2Cc3c(-c2cc1)cccc3)/C,-9.7
O(C1CCCCC1)CN1C(COC1)(C)C,-7.2
s1c2n(c(c(n2)c2ccccc2)/C=C/2\c3c(NC2=O)ccc(OC)c3)cc1C,-5.7
O=C1NC(=O)NC(=O)C1(CCN)CC,-6.3
O=C1CC[C@@]2([C@@H]3[C@H]([C@H]4[C@@](N(CCC4)CCO)(CC3)C)CCC2=C1)C,-6.6
S(CC(=O)c1ccccc1)C(=S)OC(C)C,-7.1
O=C(Nc1cc2c(-c3c(/C/2=N\c2ccc(NC(=O)C)cc2)cccc3)cc1)C,-8.7
Brc1cc2/C(=c\3/sc4n(c5c(n4)cccc5)c3=O)/C(=O)Nc2cc1,-5.7
N1(Cc2c(nc3c(c2)cccc3)C=C1)/C=N/C(C)(C)C,-9.5
Clc1c(C(OC)c2ccc(Cl)cc2)cccc1,-8.2
O([C@@]12N(C(=O)CC1)C=Cc1c2[nH]c2c1cccc2)C,-8.2
OCCCN1CCN(CC1)CCCO,-5.7
O[C@@H]1C[C@@H](CCC1)C,-5.9
s1c(Nc2c([N+](=O)[O-])cc(F)cc2)c(cc1C)C#N,-7.7
n1(nnnc1c1ccccc1)c1ccccc1,-9.1
OCC(CO)(CO)CO,-4.9
O=C1NN(C(c2[nH]c3c(c12)cccc3)c1ccccc1)C(=O)C,-9.2
o1c(C(/N=C/c2occc2)/N=C/c2occc2)ccc1,-7.6
O=C1N(N=C(C1)C)C,-5.3
S(=O)(=O)(N(CCC(=O)O)CCC(=O)O)c1ccc(cc1)C,-8.6
O1C(CC(N=C1C(CC1OCCO1)C(=O)OCC)(C)C)C,-7.6
O=c1[nH]c2nc(N)ccc2cc1C,-8.3
OCCC1NCCCC1,-5.5
Clc1ccc(/C(=N\OC(=O)c2ccccc2)/CN2CCOCC2)cc1,-7.9
Fc1c2c(C3C(C4C(C(O)CC4)(CC3)C)CC2)ccc1O,-9.5
O(CCc1ccccc1)C(=O)c1c(OC)cccc1,-9.1
O=C(N1C(CCCC1)C)CCC,-6.6
S(=O)(=O)(N)c1ccc(NC=C(C(=O)OCC)C(=O)OCC)cc1,-8.7
o1c(CNC(=O)Nc2c(ccc(c2)C)C)ccc1,-8.8
Clc1ccc(SCC(=O)C)nc1,-6
Oc1c(cc(C(CC)(C)C)cc1)C,-8
O[C@H]1C2n3n(C([C@H]1O)CCCC2)c(=O)n(c3=O)c1ccccc1,-8.3
O=C(NC(C)(C)C)C(C)C,-5.7
o1c2c([nH]c1=O)ccc(O)c2,-7.3
S=C1N2C(CCC2)C(=O)N1c1ccc([N+](=O)[O-])cc1,-8.8
Cl/C(=C\Cl)/CNC(=O)C,-5.3
Clc1c2c(c(CC(=O)NN)cc1)cccc2,-8.8
Clc1ccc(C/C=C\c2ccc(OC)cc2)cc1,-8.8
Br/C(=C/1\OC(=O)c2c1cccc2)/c1cc(ccc1)C,-8.6
[As](=[As]\c1cc(O)ccc1)/c1cc(O)ccc1,-8.8
OC(=O)C1C(CCC1)C,-6.2
O(c1ccc(N(c2ccccc2)C(=O)C)cc1)C,-8.6
Clc1cc(c2c(nc(nc2N)N)/C=C/c2cc(N)ccc2)ccc1Cl,-9
S=c1[nH]c(=O)c(Cc2cc(OC)ccc2)c[nH]1,-8.4
Fc1cn(/C(=C/C(=O)OCC)/C(=O)OCC)c(=O)[nH]c1=O,-7.6
O=C1c2c(-c3c1cccc3)cccc2[N+](=O)[O-],-8.4
OC(Cc1ccccc1)(c1ccccc1)C,-9.1
Clc1cc2n(c3c(-n4c(C3=O)ccc4)c2cc1)C,-7.6
O=c1c2c([nH]cc1)c(c1ccccc1)ccc2,-9.3
S(=O)(=O)(c1ccc(C2(OC(OC)C=CC2=O)C)cc1)c1ccccc1,-9.8
O=C(N)CCCCCCC#N,-6
Clc1c(ccc(NC(=O)N)c1)C,-7.1
S1Cc2c(-c3c1cccc3)[nH]c1c2cccc1,-8.8
Clc1ccc(OCCCC(=O)O)cc1,-7.4
O=C1NC(=O)CC(C1)(c1ccccc1)C,-8.1
Clc1c(c2c(cc1)cccc2)C(Cl)Cl,-8.3
S(c1c(C(=O)N[C@@H](C)C(=O)N)cccc1)C(=O)c1cc(OC)c(OC)cc1,-9.2
O(C[C@@H](CCCC)CC)C(=O)c1c(O)cccc1,-7.8
O(CC(C(=O)Nc1ccc(OC)cc1)C(=O)C)Cc1ccccc1,-8.8
[Hg](Cl)c1sc(cc1c1ccccc1)c1ccccc1,-7.8
S(Cc1c2c(oc(=O)c1)cc(OC)cc2)CCO,-7.9
O1c2c(CCC1=O)cc(cc2)C,-7.3
OCC(/N=C/c1c(OC)ccc(OC)c1)(C)C,-7.1
O(c1cc2c(ccc(c2)CC(=O)NC)cc1OC)C,-8.3
S(c1[nH]c(=O)c(cn1)C(=O)O)C,-6.4
O=C(N)c1c(nnc(c1)C)C(=O)N,-7.2
Clc1c(N2CCN(CC2)C(=O)c2cc(OC)c(OC)c(OC)c2)cccc1,-8.6
OC12C(CCCC1)CCCC2,-7.3
S(c1nc(Nc2c(F)cccc2)c(cn1)C(=O)OCC)C,-7.7
S(=O)(=O)(OC1=C(C(=O)CCC1)C)c1ccc(cc1)C,-8.9
O=C(N1CC2CCC(CC2)C1)c1cc(OC)c(OC)c(OC)c1,-7.1
n1c(CCN)cccc1,-5.9
[O-][N+](=O)c1c(NCC(=O)O)ccc(c1)C,-7.5
O(c1cc2c(cc(NC(=O)Nn3cnnc3)cc2)cc1)C,-9.5
O=C(N1CCC(CC1)C)Nc1ccccc1,-8.9
s1c(N)c(nc1SC)C#N,-5.5
OC1(C2CN(C/C(=C\c3ccccc3)/C2=O)C)CCN(C/C/1=C\c1ccccc1)C,-2.8
O=C1C(n2[nH]c(=O)n(c2=O)c2ccccc2)(CCC(=C1)C)C(=C)C,-8.9
O(c1c(OC)ccc([N+](=O)[O-])c1)C,-6.6
O(C1=NC(C(N1)C)C)CC,-5.2
O=C(N(Cc1ccccc1)Cc1ccccc1)NCC,-8.8
O(C(C)(C)C)C(=O)NC(Cc1c2c([nH]c1)cccc2)C(=O)NC(Cc1ccccc1)C(=O)OC,-8.9
OCC1(C2C(CCC1)(c1c(CC2)ccc(OC)c1)C)C,-8.1
C1(C2CCCCC2)C(CCCC1)C,-8.4
Clc1c(NC(=O)C)cccc1,-6.7
s1c(nc(c2ccccc2)c1)NC(=S)NC(=O)c1ccccc1,-9.4
OCCNC(=O)NC(c1ccccc1)C#N,-7.3
O(c1c2c(nc(cc2C)C)c(OC)cc1)C,-7.5
o1c2c3c(ccc2c(cc1=O)C)c(O)ccc3,-8.6
O(C(=O)C(=C(CC)C)C(=O)OCC)CC,-6.4
S1C(N(NS(=O)(=O)c2cc(ccc2)C(=O)O)C(=O)C1)c1ccccc1,-8.4
O(C(=O)C1(Cc2c(C1)cc1c(c2)CCC1)Cc1cc2c(CCC2)cc1)CC,-10
[Se]([Se]c1ccc(cc1)C(=O)C)c1ccc(cc1)C(=O)C,-9.8
o1c2c(c3oc(nc3c1=O)C)ccc(OC(=O)C)c2C,-8.3
S(=O)(=O)(N/N=C\1/CC(OC1)C)c1ccc(cc1)C,-8.9
O=C(N(CC)c1ccccc1)C,-6.5
S=C(/N=c\1/n(nnn1C)Cc1ccccc1)Nc1ccccc1,-9
O1C(CCC1)C(=O)O,-5.3
Clc1cc(N2CCN(CCCN3CCN(CC3)c3ccccc3)CC2)ccc1,-8.4
S=C(NC1CC1)Nc1c(F)cc(F)cc1,-7.3
O=NN(c1ncnc2ncn(c12)Cc1ccccc1)CC,-9.5
S=c1n(CCC)c(N)cc(=O)[nH]1,-6.4
o1nc(cc1c1ccc(OC)cc1)c1ccccc1,-9.6
O(C(=O)C(C(CCC)C)(C)C(=O)OCC)CC,-6.4
O=c1c2c([nH]c(CC(=O)OC)c1)cccc2,-7.8
O=c1[nH]c2c(cc(Cc3ccc(NC(=O)C)cc3)cc2)c(c1)C,-9.9
S1C(OC(=O)c2c1cccc2)c1ccccc1,-9.3
o1c(=O)c2c([nH]c1=O)ccc(OC)c2,-7.6
O(c1nnc(c2c1cccc2)c1ccccc1)C,-9.3
Fc1nc(F)nc(F)n1,-5.1
OCCN(CCCCC)CCCCC,-6.1
N12CCC(/C(=C/C)/C1)C(=C)c1[nH]c3c(c1C2)cccc3,-9.5
s1c2c(nc1Nc1nc(N)c(cn1)C#N)cccc2,-8.8
s1c(nnc1N)CC(=O)OC(C)C,-6.4
O=C1C(C2N(C(CC2)C1C(=O)OC)C)C(=O)OC,-6.3
S=c1[nH]c(=S)[nH]c2nc3c(cc12)cccc3,-7
O=c1n(c(nc(c1)c1ccccc1)/C=C(\O)/c1ccncc1)c1ccccc1,-5.8
O1CC(N(C(C1)C)Cc1cc(C(C)C)c(O)c(c1)C(C)C)C,-7.1
O=C(NN)C1=CN(Cc2ccccc2)C=CC1,-9.3
S(=O)(=O)(N=C(N)N)c1ccc(Nc2c3c(nc(c2)C)ccc(OCC)c3)cc1,-10
O=C1C2=Cc3c(CCN2c2c1cc([N+](=O)[O-])cc2)cccc3,-9.2
O1C2N(C(Oc3c2cccc3)c2c1cccc2)C,-7.9
Fc1cc2c(-c3c(C2=O)cc(F)cc3)c([N+](=O)[O-])c1,-8.7
O=c1n(c(=O)n(c(NC)c1C(=O)Nc1ccccc1)C)C,-8.4
S=C(OC1C2OC(OCC2OC(OC)C1O)c1ccccc1)c1ccccc1,-7.5
s1c(C2=c3c(=NC2=O)cccc3)c(O)nc1Nc1scc(n1)CC(=O)OCC,-9.9
S(=O)(=O)(c1ccc(c2n3c(nc2c2ccc(OC)cc2)nccc3)cc1)C,-4.3
P(=O)(N(C)C)(N(C)C)C(C(O)c1ccccc1)(C)C,-7.3
O=c1[nH]c2nc(NC(=O)C)ccc2c(c1C)C(=O)O,-9.5
Clc1cc(CSc2nnc(cc2)C)ccc1Cl,-8.3
Fc1cc2[nH]cnc2cc1F,-6.7
OC(=O)C1C(Cc2c1cccc2)CC(=O)O,-8.7
O(C(=O)/C=C\c1c2c(c3c(c1)cccc3)cccc2)C,-8.5
FC(F)(F)C(NC(=O)OCC)C(=O)OCC,-6.3
P(=O)(OCC)(OCC)C(Cc1occc1)C#N,-6.5
S(CC(O)c1ccccc1)Cc1ccccc1,-8.3
Clc1cc2c(=O)n(c(SCC(=O)NCc3cc(c(O)c(c3)C)C)nc2cc1)CC=C,-7.2
O=C(C1CCCC1)c1ccccc1,-8
Brc1c(C(C)(C)C)ccc([N+](=O)[O-])c1,-7.5
O(c1c(O)c(c(OC)c(c1O)C(=O)C)C)c1c(c(O)c(c(OC)c1)C)C(=O)C,-8.1
Clc1cc([N+](=O)[O-])c(NC(=O)Oc2ccc(OC)cc2)cc1,-8.8
OC(=O)C1C(C1)(c1ccc(cc1)C)c1ccc(cc1)C,-9.3
O1C(C(N=C1c1ccccc1)C(=O)OCC)C,-8.2
S=c1[nH]cccc1[N+](=O)[O-],-5.7
Brc1cc(C(=O)Nc2c(OC)cccc2)ccc1,-8.7
o1c2c(cc(/c/1=N/c1ccccc1)C(=O)N)ccc(O)c2,-8.6
o1c2c(c(CCC)cc1=O)c(OC)cc(OC)c2C(=O)/C(=C/C)/C,-5.7
O(C(=O)C1=C(NC)C(=O)N(C1c1ccccc1)C)CC,-7.5
S(=O)(=O)(C1=C2[C@H](CC(C2)(C(=O)OC)C(=O)OC)[C@@H](C1)C#N)c1ccccc1,-8.2
O(C(=O)C(NC(=O)c1ccccc1)(Cc1ccccc1)Cc1ncc(O)cc1)CC,-7.5
O(CC1(NC(=O)N(C1=O)C)c1ccccc1)CCC,-7.9
O1c2c(OC1)ccc(c2)C(=O)/C=C/c1cc(OC)c(OCc2ccccc2)cc1,-10
Clc1cc(OCC(=O)N(Cc2ccccc2)C)ccc1Cl,-8.8
O=c1[nH]c(nc2[nH]ncc12)c1cc(N)ccc1,-9.6
O1c2c(C(NC(=O)CCCC)c3c1cccc3)cccc2,-7.7
O(c1c(C=C(C(=O)OCC)C(=O)OCC)cccc1OC)C,-7.2
[nH]1c2c(nc1C)c(ccc2C)C,-7
O(C(=O)c1ccc(NCc2ncccc2)cc1)CC,-8.3
O1c2cc(C(O)c3ccc([N+](=O)[O-])cc3)c(cc2OC1)CC(=O)NC,-8.3
C12CC(c3c1cccc3)C=C2,-7.5
O=C1C(CCC1)C(=O)C,-6.2
ClC(Cl)(Cl)c1nc2n(n1)cnc1[nH]c(c(c21)Cc1ccccc1)C,-8.1
O1[C@H]2[C@H](OC[C@@H]2O)[C@H](O[N+](=O)[O-])C1,-6.5
O(C(=O)C(=C)C)C=C,-4.9
O(C(=O)c1nc(c(c([N+](=O)[O-])c1)C)C)C,-7.4
O1CCCN(CCC1)C(=O)CC#N,-6.4
P(=O)(O)(CCP(=O)(O)c1ccccc1)c1ccccc1,-9.5
FC(F)(F)C(=O)OCC=C,-5.5
Brc1c(CSc2n(c3c(n2)c(=O)[nH][nH]c3=O)Cc2ccccc2)cccc1,-8.1
Clc1c(C(=O)Nc2ccccc2)cccc1,-8.8
O1Cc2c(-c3c1cccc3)c(c(N)c(c2c1cc(OC)c(OC)c(OC)c1)C#N)C#N,-2.4
O(c1cc(ccc1)C)C(=O)Nc1ccccc1,-8.7
Clc1c(=O)n(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc(Cl)c1,-9.6
OC1CC(NC1=O)C(=O)O,-6.1
O1CCN(CC1)c1nc2c(c(c1)C(=O)O)cccc2,-9.2
C(c1ccc(cc1)C)(c1ccc(cc1)C)(C)C,-9.5
O=c1[nH]cc(CC)cc1C#N,-6.7
S(COC/C=C(/CCC=C(C)C)\C)C,-6.5
n1(c(C(c2ccccc2)(C)C)c(c2c1cccc2)C)C,-8.5
N#CC(C1CCCC=C1)CC,-6.6
n1c(C)cnnc1N,-5.5
O1C(C(O)C(OC1c1ccccc1)COC(=O)c1ccccc1)C(O)COC(=O)c1ccccc1,-9.2
O1CCN(CC1)C(c1ccccc1)C#N,-7.3
O1C(=NCC1)CCCCCCCC1=NCCO1,-6.9
O=C(C(c1ccc(cc1)CC#N)C#N)CCC(=O)OC,-8.3
S(=O)(=O)(OC1C(NC(=O)c2ccccc2)COC(OC)C1OS(=O)(=O)C)C,-7
S(=O)(=O)(CC(=O)C)CC(=O)N,-5.5
S(c1c(NC(=O)c2cc(OC)c(OC)c(OC)c2)cccc1)C,-7.9
O=c1[nH][nH]cc1[N+](=O)[O-],-5.6
Brc1ccc(n2nnnc2/C(=C/N(C)C)/C(=O)C)cc1,-7.9
O1C(C(C(=O)c2c1cc(OC)cc2)c1ccccc1)c1ccc(OC)cc1,-4.5
OCC(C(c1ccccc1)c1ccccc1)CO,-8.4
OC(=O)C(NCCNC(=O)C)Cc1ccccc1,-8.3
Clc1c(cc(S(=O)(=O)Nc2nc(Nc3cc(OC)ccc3)[nH]n2)c(S)c1)C,-9.8
S1CCn2c1nc1c(c2=S)cccc1,-7.1
o1c2c(c3c(cc2)cc(OC)cc3)cc1[N+](=O)[O-],-8.8
O(C1CCCC1)C(=O)/C=C/C,-6.4
O(c1c(C2NC(=C(C(=C2C(=O)OC)C)C(=O)OC)C)ccc(OC)c1)C,-7.3
Clc1ccc(C(N2CCN(CC2)CC(=O)N)c2ccccc2)cc1,-7.1
O1NC2=NCCN2C1c1ccncc1,-7
Clc1c(SCCO)cccc1,-6.1
S1(=O)(=O)c2c(C(SC)(SC)c3c1cccc3)cccc2,-4.3
Oc1cc(cc(c1)C)C,-6.6
OC1C(CCCC1)CC,-6.3
Clc1ccc(Nc2c(N)c(nc(NC(=O)OCC)c2)N)cc1,-8.7
OC(CCCCCCCCCCC)(C)C#N,-6.8
O(C(=O)C1C(C1)C(=O)O)CC,-5.9
Clc1cc2c(N)c(nnc2cc1)C(=O)O,-8.2
O([N+](=O)[O-])C(C(=O)C(O[N+](=O)[O-])c1ccccc1)c1ccccc1,-8.6
OC(=O)C1NCCCC1Cc1ccc(OC)cc1,-8.8
O(c1c2c(c(CN3C(=O)N(C(=O)C3=O)C)cc1)cccc2)C,-8.9
O(c1cc(CC(NC(=O)c2ccccc2)C(=O)O)cc(OC)c1OC)C,-9.3
O(C(=O)C(NC(=O)c1c([N+](=O)[O-])c(OCc2ccccc2)c(cc1)C)CC(C)C)CC,-9.1
n1c(nc(nc1N)N)CCCCCc1ccccc1,-9
O=C(N1CC(c2c1cccc2)CCNC(=O)OC(C)(C)C)c1ccccc1,-8
O1N2C(CC1CO)CCCC2,-6.2
S(c1nc(CCC)cc(=O)[nH]1)CC(=O)O,-6.8
O=C(N1CCCCCC1)CCCCCCCC,-7.3
S(c1ccc(NC(=O)Nc2sccn2)cc1)C,-7.7
O(c1c(CCC(=O)O)cc([N+](=O)[O-])cc1)C,-7.8
o1nc(cc1c1ccccc1)C,-7.2
OC(c1ccc(OC)cc1)C,-6.5
O=C(C(C(c1ccccc1)C(=O)c1ccccc1)C)CC,-9
Brc1c(=O)n(c(=O)[nH]c1)C,-5.7
O1[C@H]2[C@H](CCC2)C(=C)C1=O,-6.7
O=C(C(CCN(C)C)c1ncccc1)C(C)C,-7.4
O=C1n2c3[C@H]4N(CCC[C@]4(C1)CC)CCc3c1c2cccc1,-8.6
o1c2c(c3c1cccc3)cc(cc2)C(=O)C,-8.6
S1(=O)(=O)CC2OC(OC2C1)(C)C,-5.7
ClC(CC)C(=O)N,-4.7
Fc1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)OC2)ccc1F,-7.7
o1c2c(c3c(cc2)cccc3)cc1[N+](=O)[O-],-8.8
O=C(N1C(=O)c2c(C1=O)cccc2)C(C)C,-8.8
Fc1ccc(c2[nH]c(c3ccc(OC)cc3)cn2)cc1,-9.3
O(C(C(OC)c1ccccc1)c1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,-9.3
OC1(C(CN2C(C1)c1c(CC2)cc(OC)c(OC)c1)CC)C#N,-7.6
OC(=O)C(Cc1c2c([nH]c1)ccc([N+](=O)[O-])c2)C(=O)O,-8.8
Clc1c(NC(=O)C)cc2c3c(c(=O)[nH]c2c1)cccc3,-7.9
n1c(c2c(cccc2)cc1)c1n[nH]nn1,-9.2
O1N=CC2C1c1c(CC2)cc(OC)cc1,-8.2
n1c2nc(N)ccc2c(cc1C)C,-8.1
O(CC(=O)C)C(=O)c1ccccc1,-6.9
O(C(=O)C1CCN(CC1)CC(=O)OCC)C,-6.4
O=C1NCCCC1CCO,-6.1
O=C1N(c2c(cccc2)C)C(=O)C(=O)C1C(=O)C,-8.2
S(CN1CCCCC1)c1c(cc(cc1C)C)C,-8
O1[C@H](Cc2c1c(O)cc(O)c2)/C=C/C=C/C,-9
S1(=O)(=O)OCCOS(=O)(=O)C1Cc1ccccc1,-8.5
O(CCC)c1nc(nc(n1)N)N,-6.5
O=c1[nH]c(=O)n(c2nc(c(nc12)c1ccccc1)c1ccccc1)C,-5
OC(=O)C(NC(C)C)CC(=O)N,-6.1
O(N(c1ccccc1)C(=O)c1ccccc1)C(=O)C,-8.7
O=c1c2c([nH]cc1C(=O)O)cccc2,-8.1
O(C1CCCC1)C(=O)c1ccc(C(C)C)cc1,-9
S(=O)(=O)(N1CCOCC1)c1c(Cc2n(c3ccccc3)c(=S)[nH]n2)cc(OC)c(OC)c1,-5.9
O=c1n(c2c(cccc2)C)c(nc(c1)c1ccccc1)C,-9.5
O1C(CC)(C(=O)N(C1=O)C)C,-6
O=C1NC(=O)NC1(CCC(=O)O)C,-7
O(C(CC(C)C)C)C(=O)CCC,-6
